del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/118480628-376913-385-subtree-replicated.fa	0.141232794733692	78.6666666666667	52	2	557	6	0.829443447037702	9541,40843,9590,9514,9523,30589
100	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/119567641-314293-141-subtree-replicated.fa	0.13325761877721	78.2222222222222	0	0	587	9	0.936967632027257	9587,81572,9531,554167,290597,70825,198627,208091,9555
95.3333333333333	21	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/10945331-9526-829-subtree-replicated.fa	0.232077764277035	382	27.6666666666667	3	1646	8	0.82138517618469	34828,54131,9572,61622,9493,343908,236274,9588
4	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/11967292-9443-1012-subtree-replicated.fa	0.109287317620651	43.2777777777778	22	2	396	18	0.914141414141414	9447,867334,221704,30602,9598,9597,37295,122231,343908,9590,81572,75569,100487,292213,57374,9538,9551,90383
10.6666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/110628400-314293-265-subtree-replicated.fa	0.0767356881851401	126	38	3	1642	9	0.836175395858709	9468,222416,57175,48842,143283,30611,9568,486960,342401
10	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12232080-9539-112-subtree-replicated.fa	0.017951098731043	19.3333333333333	9.5	2	1077	3	0.987000928505107	90385,9551,81572
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892572-314293-1176-subtree-replicated.fa	0.0288998357963875	29.3333333333333	44	1	1015	6	0.919211822660098	9468,129801,30596,9557,1309632,9470
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/1196470-314293-879-subtree-replicated.fa	0.000361271676300578	0.375	0	0	1038	8	0.858381502890173	9561,9525,9555,9470,9593,864580,57176,222416
74.6666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/115394431-9526-6-subtree-replicated.fa	0.255528255528256	312	0	0	1221	4	0.782145782145782	34830,78454,499232,767357
103.222222222222	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892627-314293-1192-subtree-replicated.fa	0.238717067583047	208.4	0	0	873	5	0.815578465063001	693984,693712,9561,867332,66265
436	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892629-314295-130-subtree-replicated.fa	0.227326266195524	128.666666666667	0	0	566	6	0.869257950530035	36228,147649,34830,30598,595220,208091
35.5714285714286	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892530-9443-1709-subtree-replicated.fa	0.0396574440052701	50.1666666666667	3	1	1265	6	0.881422924901186	36228,147649,34830,30598,595220,208091
3.66666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12667295-9526-154-subtree-replicated.fa	0.00420941857405946	2.28571428571429	0	0	543	7	0.96316758747698	182256,208091,9593,60711,81572,9531,57176
133	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/124494615-9578-79-subtree-replicated.fa	0.0712754555198285	44.3333333333333	0	0	622	3	0.882636655948553	1090896,9478,1309628
16.8888888888889	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/10945331-9443-0-subtree-replicated.fa	0.0480896196277207	66.4117647058823	1	2	1381	17	0.750905141202028	9487,30586,54133,236272,9455,9465,9532,9601,767357,230653,90382,61621,70928,66265,9502,1309627,859983
1	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12667295-314294-154-subtree-replicated.fa	0.00404551201011378	2.28571428571429	1	2	565	7	0.923893805309735	182256,208091,9593,60711,81572,9531,57176
68.1428571428571	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892623-314293-1191-subtree-replicated.fa	0.177409638554217	235.6	0	0	1328	5	0.930722891566265	402888,9552,9463,342401,27679
192	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892575-9526-851-subtree-replicated.fa	0.39866082925573	562.909090909091	0	0	1412	11	0.863314447592068	867332,70927,342807,356666,174599,122246,291259,9538,9495,47180,9552
186.428571428571	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892610-9443-1731-subtree-replicated.fa	0.294385645195206	381.818181818182	12	1	1297	11	0.942945258288358	867332,70927,342807,356666,174599,122246,291259,9538,9495,47180,9552
187.4	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892557-314295-109-subtree-replicated.fa	0.36273987206823	680.5	0	0	1876	2	0.977078891257996	9580,36225
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/1276451-376913-224-subtree-replicated.fa	0.373626373626374	102	48	3	273	9	0.897435897435897	9540,90384,66062,9509,37295,57375,867382,310934,9557
2	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/116634245-376913-194-subtree-replicated.fa	0.22884012539185	471.181818181818	113	6	2059	11	0.686741136474016	291259,143283,83281,9589,9590,36226,9600,90385,9538,70927,9525
157.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12699001-9443-366-subtree-replicated.fa	0.077301779236483	63.9285714285714	0	0	827	14	0.902055622732769	9502,70928,662464,310934,9572,83281,989338,1127763,57375,1090896,499232,122248,57374,43777
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	5	0.994117647058824	402888,9552,9463,342401,27679
120.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892589-314293-1183-subtree-replicated.fa	0.0763706428446313	145.333333333333	36	1	1903	6	0.926431949553337	9468,129801,30596,9557,1309632,9470
98.6	17	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892561-376913-1173-subtree-replicated.fa	0.221626223925075	520.6	0	0	2349	5	0.909323116219668	111173,867363,57375,373033,70825
1.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12700638-9443-131-subtree-replicated.fa	0.000803341902313624	0.3125	0	0	389	16	0.519280205655527	122223,54131,9572,36227,30586,78454,9493,90381,9546,9551,9542,90383,371039,57374,47180,339999
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	4	0.974358974358974	58710,9586,693712,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	7	0.959227467811159	9523,1309630,310934,89672,9493,9460,122246
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13625451-9526-1012-subtree-replicated.fa	0.018	1.8	0	0	100	5	0.93	9545,9468,222416,290597,57375
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/12698695-314293-1258-subtree-replicated.fa	0	0	0	0	1410	10	0.878723404255319	261739,1309628,208091,147649,263448,43778,57377,9493,343908,54600
12	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13569601-9526-364-subtree-replicated.fa	0.0293706293706294	8.4	0	0	286	5	0.989510489510489	43777,57377,412750,122232,143352
68	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13445853-9539-48-subtree-replicated.fa	0.0463329452852154	39.8	0	0	859	5	0.918509895227008	9541,9548,57176,9590,9478
201.2	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892631-9526-868-subtree-replicated.fa	0.119388327721661	232.090909090909	9.6	6	1944	11	0.864711934156379	867332,70927,342807,356666,174599,122246,291259,9538,9495,47180,9552
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655470-9527-93-subtree-replicated.fa	0.0648648648648649	48	72	1	740	3	0.987837837837838	90385,9551,81572
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892532-314293-1166-subtree-replicated.fa	0.0020249746878164	6	3	2	2963	3	0.98515018562268	465717,34830,9557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	6	0.973001038421599	9593,460675,1090896,9538,373033,70825
116.625	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892564-314295-111-subtree-replicated.fa	0.171550255536627	503.5	0	0	2935	2	0.959795570698467	70825,9590
22.3333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892584-314295-118-subtree-replicated.fa	0.0225591715976331	61	14.3333333333333	3	2704	5	0.930103550295858	43777,57377,412750,122232,143352
20	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655480-314293-519-subtree-replicated.fa	0.0221483942414175	20	0	0	903	3	0.895902547065338	90385,9551,81572
3.4	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13310114-30615-89-subtree-replicated.fa	0.0211886304909561	10.9333333333333	3.5	6	516	15	0.50968992248062	9544,9548,54601,54602,9552,9538,9478,662464,1309635,1309633,1309630,1309628,1309632,373033,70927
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655468-314293-516-subtree-replicated.fa	0	0	0	0	975	2	0.987692307692308	34825,9568
8	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13641074-314293-231-subtree-replicated.fa	0.0136986301369863	12	1	2	876	5	0.893835616438356	402888,9552,9463,342401,27679
23.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655484-314293-520-subtree-replicated.fa	0.0391061452513966	35	0	0	895	2	0.820111731843575	34825,9568
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	4	0.965277777777778	81572,9463,9490,859983
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	5	0.954166666666667	261739,9525,1194336,9488,356666
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	4	0.968253968253968	81572,9463,9490,859983
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	5	0.968253968253968	402888,9552,9463,342401,27679
9	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14423150-9527-602-subtree-replicated.fa	0.30530303030303	67.1666666666667	77	1	220	6	0.990909090909091	9468,129801,30596,9557,1309632,9470
118	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13991745-376913-136-subtree-replicated.fa	0.195469798657718	116.5	116	1	596	4	0.941275167785235	9606,9493,236275,78449
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	10	0.791666666666667	9580,132108,9508,36228,147649,9601,61621,224329,70927,9525
32	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/131572792-376913-534-subtree-replicated.fa	0.0712365591397849	70.6666666666667	17.5	3	992	9	0.805443548387097	499232,122248,9487,291259,57175,58710,9538,867377,202457
117.666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655472-314293-518-subtree-replicated.fa	0.134848484848485	178	0	0	1320	2	0.964393939393939	34825,9568
12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655468-314294-92-subtree-replicated.fa	0.00324061571698623	3.42857142857143	0	0	1058	7	0.998109640831758	182256,208091,9593,60711,81572,9531,57176
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13655484-9528-96-subtree-replicated.fa	0.0776346217376941	78.3333333333333	47	2	1009	6	0.995044598612488	9601,198702,1127763,66062,373033,70825
84.625	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892652-376913-1196-subtree-replicated.fa	0.154636846266802	456.333333333333	102.5	4	2951	6	0.914944086750254	36228,147649,34830,30598,595220,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14486473-314293-667-subtree-replicated.fa	0.0644122383252818	13.3333333333333	16	1	207	18	0.946859903381642	867366,143354,34825,30611,342807,30594,767357,499232,147649,9541,9552,9505,58710,9561,486960,9502,34829,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	176	8	0.914772727272727	9561,75567,66062,61852,9530,111173,174599,9515
30	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/150023804-314295-484-subtree-replicated.fa	0.104878048780488	21.5	0	0	205	2	0.990243902439024	460675,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/125630781-314295-457-subtree-replicated.fa	0	0	0	0	2298	5	0.998259355961706	402888,9552,9463,342401,27679
31.8571428571429	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14537832-9526-448-subtree-replicated.fa	0.0950795412504625	85.6666666666667	2	1	901	3	0.944506104328524	58710,402239,70825
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14669150-9526-355-subtree-replicated.fa	0.0256052141527002	13.75	1	2	537	8	0.914338919925512	61621,224329,1194336,122248,36228,147649,9534,70927
37.25	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14326400-376913-1160-subtree-replicated.fa	0.0325819672131148	31.8	1	1	976	5	0.976434426229508	402888,9552,9463,342401,27679
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14571736-314293-867-subtree-replicated.fa	0	0	0	0	1149	4	0.966927763272411	9606,9493,236275,78449
76.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/13650000-314293-515-subtree-replicated.fa	0.154180463576159	186.25	41.5	3	1208	12	0.834437086092715	132108,129801,43778,1090896,143283,9531,30609,261732,9536,9546,198627,208091
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/151933919-378855-142-subtree-replicated.fa	0.00124378109452736	0.25	0	0	201	4	0.830845771144279	1194336,147650,460675,13514
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/15292623-13513-3-subtree-replicated.fa	0.0703125	18	13.5	2	256	3	0.9765625	90384,54600,9551
84	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/148888418-376913-532-subtree-replicated.fa	0.138079827400216	128	0	0	927	3	0.961165048543689	90385,9551,81572
30.0833333333333	21	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/122892538-9526-841-subtree-replicated.fa	0.172969997247454	628.4	37	3	3633	5	0.821635012386457	111173,867363,57375,373033,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/154707800-9526-771-subtree-replicated.fa	0.0113636363636364	4.5	3	2	396	4	0.964646464646465	182256,1309628,230653,291259
6	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/151349489-314293-876-subtree-replicated.fa	0.131009615384615	54.5	0	0	416	6	0.78125	9587,9493,9519,1309628,70927,9525
30	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/15724140-9526-540-subtree-replicated.fa	0.0461538461538462	12	0	0	260	5	0.973076923076923	9545,9468,222416,290597,57375
2	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-6/14030368-314295-424-subtree-replicated.fa	0.00335570469798658	4.5	1	1	1341	6	0.729306487695749	54602,57176,9505,143283,164648,70927
