del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
76.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/112443169-9528-109-subtree-replicated.fa	0.0751820196264641	52.7777777777778	0	0	702	9	0.98005698005698	47180,208091,182256,9552,36231,75569,230833,143353,864580
4	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/100290397-314293-948-subtree-replicated.fa	0.0615369799691834	58.0909090909091	20.3333333333333	4	944	11	0.913135593220339	43147,402239,989338,29089,9580,9532,290597,9601,54602,9525,33548
49.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/11065802-314293-442-subtree-replicated.fa	0.241354975299929	105.230769230769	19	2	436	26	0.961009174311927	61851,1194336,61622,27679,9495,9532,9530,9488,57374,143283,412751,30609,261732,9455,554167,61853,9586,9588,9587,100487,230653,90383,70825,9525,31869,78452
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/10442522-9462-14-subtree-replicated.fa	0.122326203208556	137.25	183	1	1122	4	0.998217468805704	9523,1194336,121123,122246
31.6470588235294	24	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114224873-9533-15-subtree-replicated.fa	0.207724425887265	99.5	14	1	479	12	0.720250521920668	9514,34827,122222,182256,9536,52232,47177,9491,9490,236274,90381,54602
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/115371785-9526-1000-subtree-replicated.fa	0	0	0	0	270	4	0.918518518518519	57377,867363,9447,13557
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225256-376913-585-subtree-replicated.fa	0.00380228136882129	1	0	0	263	4	0.980988593155893	57377,867363,9447,13557
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225005-376913-653-subtree-replicated.fa	0.00434782608695652	3	3	1	690	5	0.97536231884058	36228,1194336,121123,208091,122246
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225203-9533-45-subtree-replicated.fa	0.00115340253748558	0.666666666666667	0	0	578	3	0.987889273356401	90384,9455,9478
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225038-314294-268-subtree-replicated.fa	0	0	0	0	625	5	0.9936	36228,1194336,121123,208091,122246
2.5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225014-9528-266-subtree-replicated.fa	0.00415512465373961	3	1	1	722	5	0.976454293628809	36228,1194336,121123,208091,122246
17.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225222-314293-583-subtree-replicated.fa	0.0220264317180617	15	0	0	681	4	0.922173274596182	1126382,61851,122246,859983
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/115606173-9479-108-subtree-replicated.fa	0.000456829602558246	0.0909090909090909	0	0	199	11	0.939698492462312	1127763,52232,9482,143352,9586,9593,9551,9478,9514,129801,339999
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627038-9445-24-subtree-replicated.fa	0	0	0	0	292	4	0.993150684931507	13557,1309634,61622,121123
26	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225100-9533-22-subtree-replicated.fa	0.0843237125070741	49.6666666666667	2	2	589	12	0.916808149405772	9514,34827,122222,182256,9536,52232,47177,9491,9490,236274,90381,54602
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627067-9445-25-subtree-replicated.fa	0	0	0	0	244	4	0.971311475409836	13557,1309634,61622,121123
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627056-9443-23-subtree-replicated.fa	0	0	0	0	292	6	0.958904109589041	9483,291259,867334,9555,1309634,66062
15	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114224988-314293-575-subtree-replicated.fa	0.0534979423868313	34.6666666666667	43	1	648	12	0.890432098765432	9514,34827,122222,182256,9536,52232,47177,9491,9490,236274,90381,54602
7	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225210-9528-274-subtree-replicated.fa	0.018748726309354	13.1428571428571	0	0	701	7	0.81169757489301	9519,379532,83281,9546,224329,61622,121123
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627056-9527-201-subtree-replicated.fa	0	0	0	0	292	7	0.972602739726027	9544,859983,9482,236275,310934,66062,61621
22	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225018-9528-165-subtree-replicated.fa	0.0740875912408759	50.75	0	0	685	12	0.938686131386861	9514,34827,122222,182256,9536,52232,47177,9491,9490,236274,90381,54602
129.666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225046-9527-188-subtree-replicated.fa	0.127105366235801	108.166666666667	31	2	851	6	0.931844888366627	90382,13514,70927,70825,867334,9516
5.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225232-9527-174-subtree-replicated.fa	0.0323574730354391	21	6.33333333333333	6	649	7	0.827426810477658	60711,57377,867363,33548,9572,9447,13557
17.3333333333333	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/110628400-314293-265-subtree-replicated.fa	0.057888198757764	93.2	38	2	1610	5	0.842857142857143	9561,170207,9587,1090896,9593
1.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114225252-314294-270-subtree-replicated.fa	0.00289505428226779	2.4	1	1	829	5	0.917973462002413	36228,1194336,121123,208091,122246
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627087-314293-374-subtree-replicated.fa	0	0	0	0	283	6	0.773851590106007	9483,291259,867334,9555,1309634,66062
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/118185706-13149-10-subtree-replicated.fa	0	0	0	0	307	3	0.804560260586319	90384,54600,9551
36.2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/1174280-314295-217-subtree-replicated.fa	0.10379746835443	41	0	0	395	7	0.69873417721519	60711,57377,867363,33548,9572,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/117627087-9527-202-subtree-replicated.fa	0	0	0	0	283	7	0.975265017667845	9544,859983,9482,236275,310934,66062,61621
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/118480628-314295-416-subtree-replicated.fa	0	0	0	0	453	5	0.971302428256071	202457,198702,236272,81572,1194336
35.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116743722-9604-61-subtree-replicated.fa	0.124287343215507	109	37	2	877	4	0.980615735461802	57377,867363,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/119567651-9481-46-subtree-replicated.fa	0	0	0	0	599	4	0.998330550918197	57377,867363,9447,13557
8.66666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116743760-9604-63-subtree-replicated.fa	0.0165352816766007	12.2857142857143	1	1	743	7	0.977119784656797	60711,57377,867363,33548,9572,9447,13557
23	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116743710-207598-114-subtree-replicated.fa	0.0574412532637076	44	21.6666666666667	3	766	7	0.996083550913838	54602,9552,13514,34829,61851,593543,224329
4	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116743803-9604-65-subtree-replicated.fa	0.0275689223057644	20.4285714285714	5	4	741	7	0.948717948717949	60711,57377,867363,33548,9572,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/119567661-30587-23-subtree-replicated.fa	0	0	0	0	599	2	0.996661101836394	9552,170207
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/118480628-376913-385-subtree-replicated.fa	0.00176600441501104	0.8	0	0	453	10	0.80794701986755	9515,30598,61851,486960,66062,61622,371039,867334,1090896,9565
16	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116743824-9604-66-subtree-replicated.fa	0.0119670905011219	9.14285714285714	0	0	764	7	0.973821989528796	60711,57377,867363,33548,9572,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/119567641-314293-141-subtree-replicated.fa	0	0	0	0	587	7	0.925042589437819	61853,9589,9488,66062,61621,30590,182253
373.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/115394431-9526-6-subtree-replicated.fa	0.368343195266272	373.5	0	0	1014	4	0.90138067061144	37295,9516,36229,9588
114.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/114224873-9526-90-subtree-replicated.fa	0.55542226487524	289.375	81	2	521	32	0.838771593090211	9555,170207,224329,61622,9521,9447,662464,1126382,9507,595220,9565,343908,143353,752538,291259,867363,9482,37588,356665,9532,9523,310352,9470,34830,9606,9472,90381,54600,36231,78452,33548,30602
5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/11967292-9443-1012-subtree-replicated.fa	0.0176101987899741	6.26923076923077	4	1	356	26	0.912921348314607	61851,1194336,61622,27679,9495,9532,9530,9488,57374,143283,412751,30609,261732,9455,554167,61853,9586,9588,9587,100487,230653,90383,70825,9525,31869,78452
21	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892629-314295-130-subtree-replicated.fa	0.0289752650176678	16.4	0	0	566	5	0.863957597173145	1126382,292213,224329,371039,356666
12.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/1196470-314293-879-subtree-replicated.fa	0.00711538461538462	7.4	3	1	1040	5	0.8625	30588,143354,9586,9590,9505
40	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892572-314293-1176-subtree-replicated.fa	0.0468441814595661	47.5	0	0	1014	4	0.915187376725838	13557,1309634,61622,121123
106.769230769231	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/10945331-9526-829-subtree-replicated.fa	0.174165457184325	286.153846153846	48	3	1643	13	0.811320754716981	9568,224329,379532,83281,34825,989338,310934,9470,143354,373033,70927,70825,30596
127.571428571429	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892627-314293-1192-subtree-replicated.fa	0.405224489795918	354.571428571429	52	2	875	7	0.885714285714286	13557,1309634,61622,121123,90381,9546,34830
34	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12382835-9527-363-subtree-replicated.fa	0.12546992481203	38.1428571428571	23	1	304	7	0.983552631578947	9509,66062,9588,9565,373033,36225,9600
46.6666666666667	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892530-9443-1709-subtree-replicated.fa	0.0909382518043304	113.4	0	0	1247	5	0.883720930232558	1126382,292213,224329,371039,356666
2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/11065798-9526-443-subtree-replicated.fa	0.0602395209580838	100.6	22.3333333333333	4	1670	15	0.822155688622754	34830,30611,143352,122231,236275,9472,36228,147649,9534,9544,9548,54131,9572,1309636,61622
166.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892575-9526-851-subtree-replicated.fa	0.361288039631989	510.5	0	0	1413	2	0.966737438075018	90382,61851
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12232080-9539-112-subtree-replicated.fa	0.199591503267974	271.444444444444	146	2	1360	9	0.983823529411765	47180,208091,182256,9552,36231,75569,230833,143353,864580
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/124494615-9578-79-subtree-replicated.fa	0.00136054421768707	0.666666666666667	1	1	490	9	0.885714285714286	9514,34827,122222,182256,9519,52232,47177,9490,236274
135.727272727273	20	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/10945331-9443-0-subtree-replicated.fa	0.155419300784523	214.789473684211	1.5	2	1382	19	0.765557163531114	70928,66265,182256,57175,9565,343908,143351,70814,48842,9470,9465,147649,36227,60711,90381,9551,9544,402888,261736
2.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12667295-314294-154-subtree-replicated.fa	0.0201149425287356	11.6666666666667	2.5	5	580	3	0.939655172413793	13514,36223,30590
4	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12667295-9526-154-subtree-replicated.fa	0.0206812652068127	11.3333333333333	1.5	3	548	3	0.965328467153285	13514,36223,30590
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/1276451-376913-224-subtree-replicated.fa	0.249614791987673	44.1818181818182	48	1	177	11	0.932203389830508	9508,47180,1309636,60711,9593,693712,78454,143353,864580,30602,9597
130.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892610-9443-1731-subtree-replicated.fa	0.324815508315894	421.285714285714	270	1	1297	7	0.957594448727834	9525,61853,9586,9588,371039,1309636,61622
11	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12699494-9526-191-subtree-replicated.fa	0.0366518078256563	24.6666666666667	7	1	673	3	0.976225854383358	499232,57374,57175
12	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12699488-376912-24-subtree-replicated.fa	0.0195845697329377	13.2	3	2	674	5	0.979228486646884	90384,54600,9551,9542,90383
93.5714285714286	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892623-314293-1191-subtree-replicated.fa	0.0785055350553506	106.375	0	0	1355	8	0.923985239852399	13557,1309636,9534,343908,36231,867382,88029,261736
83.125	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892557-314295-109-subtree-replicated.fa	0.204870301746956	387	0	0	1889	4	0.956061408152462	57377,867363,9447,13557
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12700638-9443-131-subtree-replicated.fa	0.198657526421023	77.2777777777778	0	0	389	18	0.611825192802057	356666,290597,9523,412752,379532,9588,554167,100487,9544,9548,54601,13515,30602,1309634,61622,121123,593543,75567
2.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12700638-9476-6-subtree-replicated.fa	0.0535211267605634	49.4	10.8	9	923	5	0.924160346695558	90384,54600,9551,9542,90383
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/116634245-376913-194-subtree-replicated.fa	0.229172932330827	457.2	167.333333333333	6	1995	10	0.669674185463659	261739,100937,132108,61852,867334,9606,100487,36225,54601,9552
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	2	0.978540772532189	9561,182256
337	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892589-314293-1183-subtree-replicated.fa	0.132746848739496	252.75	0	0	1904	4	0.928046218487395	54601,261736,61853,548481
101	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12699001-9443-366-subtree-replicated.fa	0.0403683378290392	33.3846153846154	0	0	827	13	0.903264812575574	310352,57375,143354,543559,29089,261732,9534,36225,9593,9468,867382,174599,9516
120.875	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892631-9526-868-subtree-replicated.fa	0.288471708090957	545.5	0	0	1891	2	0.953463775780011	90382,61851
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	4	0.967808930425753	61852,310932,548481,66062
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13491328-9443-1843-subtree-replicated.fa	0	0	0	0	483	4	0.900621118012422	57377,867363,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12698695-314293-1258-subtree-replicated.fa	0.00198019801980198	2.8	2	2	1414	5	0.870579915134371	1126382,292213,224329,371039,356666
13.2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13569601-9526-364-subtree-replicated.fa	0.0334975369458128	9.71428571428571	0	0	290	7	0.982758620689655	9509,66062,9588,9565,373033,36225,9600
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	5	0.974358974358974	1126382,292213,224329,371039,356666
3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13625451-9526-1012-subtree-replicated.fa	0.0125	1.25	0	0	100	8	0.95	61853,9470,43778,36226,60711,90385,402239,1194336
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	7	0.990849673202614	60711,57377,867363,33548,9572,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13445853-9539-48-subtree-replicated.fa	0.0945157526254376	81	0	0	857	7	0.90781796966161	9587,37588,57378,1090896,36223,70927,122246
125.818181818182	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892561-376913-1173-subtree-replicated.fa	0.223279068349491	523.142857142857	139	1	2343	7	0.904396073410158	60711,57377,867363,33548,9572,9447,13557
21.2857142857143	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13310114-30615-89-subtree-replicated.fa	0.11767775603392	60.1333333333333	1	5	511	15	0.483365949119374	9544,9548,54601,54602,9552,122248,61851,593543,9556,9555,100937,36229,208091,486960,224329
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	2	0.983333333333333	9561,182256
14.4444444444444	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13641074-314293-231-subtree-replicated.fa	0.0954462659380692	87.3333333333333	19.3333333333333	3	915	3	0.908196721311475	61853,9490,61622
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655470-9527-93-subtree-replicated.fa	0.0864864864864865	64	72	1	740	9	0.993243243243243	47180,208091,182256,9552,36231,75569,230833,143353,864580
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655468-314294-92-subtree-replicated.fa	0	0	0	0	1058	3	0.997164461247637	101278,554167,30590
3.83333333333333	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/12700641-314293-170-subtree-replicated.fa	0.0108642697067134	10.1363636363636	1.5	4	933	22	0.596998928188639	122223,867366,9568,9556,402239,1309635,57374,666519,52232,143352,236275,30608,143283,34825,111173,9593,9546,54600,9548,78449,402888,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	8	0.7875	261739,37293,402239,224329,9465,52232,147650,34829
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655484-9528-96-subtree-replicated.fa	0.0835418671799808	86.8	62	2	1039	5	0.994225216554379	61853,101278,554167,1090896,66062
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	5	0.972222222222222	13557,1309634,61622,121123,61852
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	5	0.968253968253968	13557,1309634,61622,121123,61852
77	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/14423150-9527-602-subtree-replicated.fa	0.17420814479638	38.5	0	0	221	4	0.959276018099548	57377,867363,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892532-314293-1166-subtree-replicated.fa	0.00337723741979061	10	3.5	3	2961	2	0.995947315096251	30596,261736
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	7	0.952380952380952	60711,57377,867363,33548,9572,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655468-314293-516-subtree-replicated.fa	0	0	0	0	975	7	0.981538461538462	595220,402239,1309635,693984,9463,9532,290597
24.75	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655484-314293-520-subtree-replicated.fa	0.0763760049474335	70.5714285714286	12.3333333333333	4	924	7	0.737012987012987	595220,402239,1309635,693984,9463,9532,290597
45	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/131572792-376913-534-subtree-replicated.fa	0.0696021098497879	67.4444444444444	17.5	3	969	9	0.809081527347781	595220,182256,54600,70927,31869,867333,412750,543559,61852
16	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892564-314295-111-subtree-replicated.fa	0.0181024332810047	52.7142857142857	1	1	2912	7	0.915865384615385	13515,30602,54131,143283,593543,224329,70928
70.625	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/122892584-314295-118-subtree-replicated.fa	0.156869220607662	475	0	0	3028	4	0.945178335535007	57377,867363,9447,13557
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13991745-376913-136-subtree-replicated.fa	0.346635182998819	293.6	183.5	2	847	5	0.952774498229044	261741,143352,236274,132108,1309635
73.4444444444444	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13650000-314293-515-subtree-replicated.fa	0.145727956254272	152.285714285714	0	0	1045	7	0.818181818181818	9552,693712,52232,412751,486960,66062,61621
100	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/125630781-314295-457-subtree-replicated.fa	0.0124331717021012	28.5714285714286	0	0	2298	7	0.997824194952132	60711,57377,867363,33548,9572,9447,13557
15	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-10/13655480-314293-519-subtree-replicated.fa	0.129191321499014	131	28.5	5	1014	9	0.899408284023669	47180,208091,182256,9552,36231,75569,230833,143353,864580
