del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/112443169-314293-272-subtree-replicated.fa	0.404589371980676	335	382	1	828	8	0.927536231884058	9589,9590,9580,78454,9534,208091,9525,70825
128.666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/112443169-9528-109-subtree-replicated.fa	0.218997361477573	166	28	2	758	3	0.980211081794195	230653,9588,9530
3.2	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/100290437-9526-606-subtree-replicated.fa	0.0692848567998628	57.7142857142857	24.6666666666667	3	833	7	0.908763505402161	9589,36227,60711,70927,198627,70928,66265
5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/100290459-9526-607-subtree-replicated.fa	0.0283000581508044	20.8571428571429	3.5	6	737	7	0.917232021709634	310934,9455,100487,1127763,9544,30589,1309625
20.1428571428571	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/11275634-9526-445-subtree-replicated.fa	0.354607202358067	162.764705882353	31	4	459	17	0.941176470588235	867332,57175,9572,9541,9551,339999,9532,9514,1126382,9460,47177,291259,36226,9536,343908,412751,89672
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114224928-376913-650-subtree-replicated.fa	0.000548245614035088	0.333333333333333	0	0	608	3	0.967105263157895	767357,9460,9508
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225256-376913-585-subtree-replicated.fa	0.00505050505050505	1.33333333333333	1	1	264	3	0.977272727272727	767357,9460,9508
13	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114224906-9533-17-subtree-replicated.fa	0.0609695152423788	40.6666666666667	1	1	667	3	0.817091454272864	767357,9460,9508
17	17	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/100290397-314293-948-subtree-replicated.fa	0.0583732057416268	55.4545454545455	3	3	950	11	0.890526315789474	57378,61853,9586,693984,101278,9455,90385,70927,198627,70928,66265
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/115371785-9526-1000-subtree-replicated.fa	0	0	0	0	270	3	0.874074074074074	767357,9460,9508
21	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225014-9528-266-subtree-replicated.fa	0.0517799352750809	37.3333333333333	0	0	721	3	0.9750346740638	767357,9460,9508
6.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114224907-9533-169-subtree-replicated.fa	0.0128968253968254	8.66666666666667	0	0	672	3	0.977678571428571	767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225005-376913-653-subtree-replicated.fa	0	0	0	0	690	3	0.985507246376812	767357,9460,9508
113	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/11065802-314293-442-subtree-replicated.fa	0.202937013446568	95.5833333333333	36.5	2	471	24	0.949044585987261	9508,70825,261739,486960,30589,30588,554167,261732,989338,261736,174599,9530,75569,9532,291259,36227,263448,9472,666519,90385,9545,224329,43777,30598
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225203-9533-45-subtree-replicated.fa	0.00173010380622837	1	0	0	578	2	0.993079584775087	859983,9580
14.3333333333333	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114224988-314293-575-subtree-replicated.fa	0.0686349693251534	44.75	2	1	652	4	0.892638036809816	34829,859983,310932,9525
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/115606173-9479-108-subtree-replicated.fa	0.00083752093802345	0.166666666666667	0	0	199	6	0.919597989949749	57176,342807,867363,9463,30602,30598
34.25	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225018-9528-165-subtree-replicated.fa	0.132846715328467	91	47	1	685	4	0.948905109489051	34829,859983,310932,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225038-314294-268-subtree-replicated.fa	0.00529100529100529	3.33333333333333	5	1	630	3	0.988888888888889	767357,9460,9508
11.6	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225100-9533-22-subtree-replicated.fa	0.0543657331136738	33	3.66666666666667	5	607	3	0.935749588138385	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627038-9445-24-subtree-replicated.fa	0	0	0	0	292	4	0.993150684931507	9540,767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627056-9443-23-subtree-replicated.fa	0	0	0	0	292	6	0.952054794520548	9590,236272,9598,13515,9447,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627056-9527-201-subtree-replicated.fa	0	0	0	0	292	10	0.982876712328767	36231,9568,30596,9551,1194336,9530,78454,132108,343908,236274
8.33333333333333	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225210-9528-274-subtree-replicated.fa	0.0176190476190476	12.3333333333333	0	0	700	3	0.807142857142857	767357,9460,9508
38.4	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225222-314293-583-subtree-replicated.fa	0.0700729927007299	48	0	0	685	6	0.918248175182482	9447,122222,867377,9525,88029,164648
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627067-9445-25-subtree-replicated.fa	0	0	0	0	244	4	0.963114754098361	9540,767357,9460,9508
27	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/1174280-314295-217-subtree-replicated.fa	0.030625	12.25	0	0	400	8	0.6925	9505,57176,9468,70928,36227,36228,1131379,261732
11	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225252-314294-270-subtree-replicated.fa	0.00442299959790913	3.66666666666667	0	0	829	3	0.917973462002413	767357,9460,9508
7.83333333333333	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225232-9527-174-subtree-replicated.fa	0.0715350223546945	48	6.5	8	671	9	0.809239940387481	90381,9546,90382,54602,9544,9548,9538,9561,9525
12.25	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116743722-9604-61-subtree-replicated.fa	0.0519534497090607	41.6666666666667	37	1	802	3	0.980049875311721	767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627087-314293-374-subtree-replicated.fa	0	0	0	0	283	6	0.780918727915194	9590,236272,9598,13515,9447,9502
67.8571428571429	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114225046-9527-188-subtree-replicated.fa	0.323443008225617	275.25	1	1	851	4	0.949471210340776	34829,859983,310932,9525
12.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/10945331-9577-88-subtree-replicated.fa	0.0150614347998415	25.3333333333333	5.5	2	1682	3	0.643876337693222	90384,54600,9551
40.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116743710-207598-114-subtree-replicated.fa	0.0538952745849298	42.2	6	4	783	5	0.994891443167305	34828,147649,9568,9561,9525
9.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116743803-9604-65-subtree-replicated.fa	0.0135172413793103	9.8	2.5	2	725	5	0.955862068965517	9472,57375,9534,767357,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/118185706-13149-10-subtree-replicated.fa	0	0	0	0	307	3	0.807817589576547	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/117627087-9527-202-subtree-replicated.fa	0	0	0	0	283	10	0.982332155477032	36231,9568,30596,9551,1194336,9530,78454,132108,343908,236274
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/118480628-314295-416-subtree-replicated.fa	0	0	0	0	453	5	0.973509933774834	9546,174599,132108,143354,1131379
8.66666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116743760-9604-63-subtree-replicated.fa	0.0161725067385445	12	1	1	742	5	0.971698113207547	9472,57375,9534,767357,70825
24.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116743824-9604-66-subtree-replicated.fa	0.0222804718217562	17	1	1	763	5	0.976408912188729	9472,57375,9534,767357,70825
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/11065798-9526-443-subtree-replicated.fa	0.0347478474784748	56.5	32.5	2	1626	6	0.830873308733087	9587,30609,9460,752538,9488,13557
12.3333333333333	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/110628400-314293-265-subtree-replicated.fa	0.0469930730478589	74.625	38	2	1588	8	0.826826196473552	666519,261736,1126382,255237,143352,30608,224329,208091
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/118480628-376913-385-subtree-replicated.fa	0.0867986798679868	43.8333333333333	52	1	505	6	0.843564356435644	9587,143354,1131379,9597,230653,182256
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/119567651-9481-46-subtree-replicated.fa	0	0	0	0	599	3	0.994991652754591	767357,9460,9508
12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/119567641-314293-141-subtree-replicated.fa	0.00408858603066439	2.4	0	0	587	5	0.93015332197615	9538,290597,208091,9525,70825
44.8571428571429	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/114224873-9526-90-subtree-replicated.fa	0.208107044470681	75.5428571428571	2	2	363	35	0.730027548209366	292213,9572,222416,9561,9507,132108,402244,402239,263448,30586,9516,9460,752538,143283,143353,29089,693984,89672,9465,9593,9472,198702,52231,57378,9482,57377,9483,31869,75567,54601,54602,230653,13515,13514,1194336
21	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892629-314295-130-subtree-replicated.fa	0.0198763250883392	11.25	0	0	566	4	0.858657243816254	43777,30598,356666,70928
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/1196470-314293-879-subtree-replicated.fa	0.00360923965351299	3.75	3	1	1039	4	0.862367661212704	30598,9587,111174,290597
345	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12232080-9539-112-subtree-replicated.fa	0.116942909760589	127	9	2	1086	3	0.984346224677716	230653,143354,208091
21	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892572-314293-1176-subtree-replicated.fa	0.210591133004926	213.75	117	2	1015	4	0.94384236453202	9540,767357,9460,9508
124.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892627-314293-1192-subtree-replicated.fa	0.144081500646831	111.375	69	1	773	8	0.84346701164295	61851,1309627,9525,9590,101278,9531,174599,9536
2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/11967292-9443-1012-subtree-replicated.fa	0.231501057082453	109.5	40.3333333333333	3	473	24	0.923890063424947	9508,70825,261739,486960,30589,30588,554167,261732,989338,261736,174599,9530,75569,9532,291259,36227,263448,9472,666519,90385,9545,224329,43777,30598
6	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/115394431-9526-6-subtree-replicated.fa	0.248427672955975	355.5	211	2	1431	4	0.797344514325646	37293,100937,9588,310934
56.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12382835-9527-363-subtree-replicated.fa	0.20136215575955	61.8181818181818	0	0	307	11	0.973941368078176	57377,61853,9544,9548,9546,9606,9519,767357,34827,9509,54131
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892530-9443-1709-subtree-replicated.fa	0.00499600319744205	6.25	3	1	1251	4	0.871302957633893	43777,30598,356666,70928
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12667295-314294-154-subtree-replicated.fa	0.00221238938053097	1.25	1	1	565	4	0.929203539823009	9540,767357,9460,9508
67	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/124494615-9578-79-subtree-replicated.fa	0.1088	68	0	0	625	2	0.9488	9538,9525
115.666666666667	25	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/10945331-9526-829-subtree-replicated.fa	0.136470281543274	224.357142857143	1	1	1644	14	0.80352798053528	61851,9525,9540,54602,9552,9545,9542,90383,54600,230653,9538,310934,9470,143354
3.66666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12667295-9526-154-subtree-replicated.fa	0.0150273224043716	8.25	3	2	549	4	0.961748633879781	9540,767357,9460,9508
145.4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892575-9526-851-subtree-replicated.fa	0.217776203966006	307.5	0	0	1412	4	0.890226628895184	9531,174599,9536,30596
129	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/10945331-9443-0-subtree-replicated.fa	0.14321569820505	198.210526315789	1	1	1384	19	0.774566473988439	9447,867334,202457,57176,78452,255237,9488,122231,236275,111173,170207,52231,9593,9546,9542,54601,9541,859983,595220
165.2	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892610-9443-1731-subtree-replicated.fa	0.274865073245952	356.5	0	0	1297	6	0.946800308404009	9587,30609,9460,752538,9488,13557
9	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12699494-9526-191-subtree-replicated.fa	0.008	5.4	0	0	675	10	0.97037037037037	867332,9561,9509,9525,9531,174599,143283,9590,170207,9472
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/1276451-376913-224-subtree-replicated.fa	0.232445520581114	41.1428571428571	48	1	177	7	0.96045197740113	30588,9525,34825,9588,310352,37295,36227
58.125	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892623-314293-1191-subtree-replicated.fa	0.0832270679248491	108.777777777778	0	0	1307	9	0.931140015302219	9472,9483,9534,78449,9541,40843,402888,767357,70825
117.2	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892589-314293-1183-subtree-replicated.fa	0.159214448535858	302.666666666667	143	1	1901	3	0.938979484481852	867334,222416,30601
162.857142857143	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892557-314295-109-subtree-replicated.fa	0.181126534970635	339.25	1	1	1873	4	0.942872397223705	9540,767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	6	0.969957081545064	37293,100937,261736,343908,9589,9472
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12698695-314293-1258-subtree-replicated.fa	0.00235737859500236	3.33333333333333	2	2	1414	6	0.874823196605375	30611,54133,867363,90382,33548,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	5	0.99281045751634	122248,70927,30588,81572,9470
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	2	0.980269989615784	9589,70927
14	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13569601-9526-364-subtree-replicated.fa	0.0373263888888889	10.75	0	0	288	8	0.989583333333333	9505,57176,9468,70928,9551,88029,54133,867366
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/116634245-376913-194-subtree-replicated.fa	0.289204097714736	734	210.4	5	2538	5	0.679669030732861	202457,9468,66265,9551,60711
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	11	0.935897435897436	57378,371039,61853,693984,101278,9455,90385,70927,198627,70928,66265
69	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892561-376913-1173-subtree-replicated.fa	0.111016346837242	260.333333333333	84	1	2345	6	0.878891257995736	867333,30596,57375,1090896,752538,61621
72.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12700638-9443-131-subtree-replicated.fa	0.0622853217311656	24.7272727272727	2.5	3	397	22	0.534005037783375	867377,36231,54131,33548,132108,402244,36227,36223,100224,291259,143283,343908,236274,9463,34830,30611,9597,9598,90382,261734,339999,47180
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13491328-9443-1843-subtree-replicated.fa	0	0	0	0	483	7	0.875776397515528	693984,310932,379532,9534,100224,198702,70825
59.8	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892631-9526-868-subtree-replicated.fa	0.214876033057851	416	52.5	6	1936	4	0.899793388429752	9531,174599,9536,30596
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655470-9527-93-subtree-replicated.fa	0	0	0	0	668	3	0.989520958083832	230653,9588,9530
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13445853-9539-48-subtree-replicated.fa	0.49592549476135	426	0	0	859	4	0.954598370197904	37293,100937,9588,310934
4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13625451-9526-1012-subtree-replicated.fa	0.0171428571428571	1.71428571428571	0	0	100	7	0.94	40843,78454,1131379,30601,693984,593543,13557
9.33333333333333	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13641074-314293-231-subtree-replicated.fa	0.0432477678571429	38.75	8	3	896	4	0.917410714285714	31869,30586,36227,182256
50.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/131572792-376913-534-subtree-replicated.fa	0.148353494623656	147.166666666667	17.5	3	992	6	0.815524193548387	9593,310352,143354,13514,30598,208091
362.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892584-314295-118-subtree-replicated.fa	0.180405321397489	483.666666666667	0	0	2681	3	0.93733681462141	767357,9460,9508
129.25	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12699001-9443-366-subtree-replicated.fa	0.0671649994503683	55.5454545454545	0	0	827	22	0.908101571946796	867377,70814,202457,9568,9507,9530,460675,236274,9586,81572,310932,989338,554167,9455,57377,90384,1215604,9519,767357,34827,339999,47180
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	4	0.965277777777778	9540,767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	3	0.96875	9589,43780,30594
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655468-314294-92-subtree-replicated.fa	0	0	0	0	1058	3	0.998109640831758	767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655480-314293-519-subtree-replicated.fa	0.0251141552511416	22	9	3	876	3	0.912100456621005	230653,9588,9530
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	7	0.804166666666667	182256,208091,9525,70825,30611,36227,36223
9	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14423150-9527-602-subtree-replicated.fa	0.271493212669683	60	77	1	221	4	0.986425339366516	34829,859983,310932,70825
112.375	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892564-314295-111-subtree-replicated.fa	0.115706447187929	337.4	86	4	2916	5	0.92798353909465	34828,147649,9568,9561,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	4	0.968253968253968	9540,767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655468-314293-516-subtree-replicated.fa	0.0172845691382766	17.25	23	1	998	4	0.98496993987976	9540,767357,9460,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655484-9528-96-subtree-replicated.fa	0.0325710325710326	31.3333333333333	47	1	962	3	0.995841995841996	9589,402239,70927
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	7	0.968253968253968	867366,460675,143283,9588,9589,9590,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	176	8	0.914772727272727	9586,9490,9516,31869,48842,9606,224329,37293
3.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892532-314293-1166-subtree-replicated.fa	0.0037999037999038	11.2857142857143	3	4	2970	7	0.986531986531986	292213,9510,30598,9460,310352,236272,9579
17.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655484-314293-520-subtree-replicated.fa	0.0456081081081081	40.5	1.5	2	888	4	0.748873873873874	9540,767357,9460,9508
16	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14486473-314293-667-subtree-replicated.fa	0.150596877869605	36.4444444444444	19	1	242	9	0.917355371900826	9551,9532,9514,1131379,143351,30601,9465,9561,9510
2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13991745-376913-136-subtree-replicated.fa	0.11169702780441	66.5714285714286	116	1	596	7	0.879194630872483	9541,40843,88029,543559,261732,9514,122223
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/125630781-314295-457-subtree-replicated.fa	0	0	0	0	2298	6	0.997824194952132	9505,57176,9468,70928,9552,752538
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14669150-9526-355-subtree-replicated.fa	0.111028037383178	59.4	0	0	535	5	0.927102803738318	867377,9509,54131,30586,343908
74	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14326400-376913-1160-subtree-replicated.fa	0.03913491246138	38	0	0	971	6	0.972193614830072	9505,57176,9468,70928,9552,752538
173.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13655472-314293-518-subtree-replicated.fa	0.261174242424242	344.75	172	2	1320	4	0.95	9540,767357,9460,9508
63.3333333333333	20	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/122892652-376913-1196-subtree-replicated.fa	0.331453432162423	1028.5	65.5	5	3103	4	0.93747985820174	43777,30598,356666,70928
16	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/150023804-314295-484-subtree-replicated.fa	0.151219512195122	31	30	1	205	4	0.990243902439024	261734,83281,54133,70928
8.33333333333333	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/13310114-30615-89-subtree-replicated.fa	0.0130546955624355	6.65789473684211	2	4	510	38	0.454901960784314	1215604,34829,859983,595220,36227,9536,36226,36225,460675,9534,147650,132108,261736,9514,867366,310352,693712,54133,30586,78454,9490,356665,356666,290597,9488,9491,43778,75569,255237,9530,9531,9532,43780,9568,9561,342807,30594,9525
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14626608-314295-353-subtree-replicated.fa	0.022887323943662	26	19	2	1136	3	0.825704225352113	767357,9460,9508
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/151933919-378855-142-subtree-replicated.fa	0.0377358490566038	8	11	1	212	3	0.844339622641509	9589,43780,30594
5.25	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/14030368-314295-424-subtree-replicated.fa	0.0119661266568483	16.25	2.5	4	1358	4	0.75699558173785	61851,593543,30596,9538
2.5	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-3/12700641-314293-170-subtree-replicated.fa	0.00667818614860132	6.21739130434783	1.5	5	931	23	0.577873254564984	147650,122246,9488,78454,693712,261736,752538,343908,9579,34830,111173,666519,57375,198702,54601,54602,13515,30602,34829,34828,9565,1309625,58710
