del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
183	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/10442522-9462-14-subtree-replicated.fa	0.210344827586207	274.5	183	1	1305	2	0.999233716475096	30611,402239
15.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225014-9528-266-subtree-replicated.fa	0.0471567267683773	34	0	0	721	4	0.972260748959778	61851,1126382,9502,693712
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225005-376913-653-subtree-replicated.fa	0	0	0	0	690	4	0.982608695652174	61851,1126382,9502,693712
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/115371785-9526-1000-subtree-replicated.fa	0	0	0	0	270	3	0.877777777777778	402239,122222,9502
11.1666666666667	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114224988-314293-575-subtree-replicated.fa	0.0488461538461538	31.75	2	1	650	4	0.896923076923077	43147,57175,66062,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/115606173-9479-108-subtree-replicated.fa	0	0	0	0	199	9	0.92964824120603	57377,867363,47177,9516,1131379,30608,90385,90381,465717
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225203-9533-45-subtree-replicated.fa	0.000865051903114187	0.5	0	0	578	2	0.993079584775087	30611,402239
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627038-9445-24-subtree-replicated.fa	0	0	0	0	292	3	0.993150684931507	54602,78454,9502
20.6	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225018-9528-165-subtree-replicated.fa	0.0973837209302326	67	18.3333333333333	3	688	4	0.953488372093023	43147,57175,66062,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627056-9527-201-subtree-replicated.fa	0	0	0	0	292	3	0.976027397260274	499232,9587,1309635
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627056-9443-23-subtree-replicated.fa	0	0	0	0	292	6	0.952054794520548	693712,9507,70928,90383,9490,9536
24.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225222-314293-583-subtree-replicated.fa	0.132251720747296	89.6666666666667	54	1	678	3	0.932153392330384	499232,9587,1309635
9	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225210-9528-274-subtree-replicated.fa	0.00952380952380952	6.66666666666667	1	1	700	3	0.822857142857143	402239,122222,9502
5.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225046-9527-188-subtree-replicated.fa	0.0767605633802817	65.4	33	2	852	5	0.919014084507042	40843,292213,9590,290597,9525
29	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/1174280-314295-217-subtree-replicated.fa	0.0577557755775577	23.3333333333333	6	1	404	3	0.725247524752475	54602,78454,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627067-9445-25-subtree-replicated.fa	0	0	0	0	244	3	0.963114754098361	54602,78454,9502
10.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225232-9527-174-subtree-replicated.fa	0.0330769230769231	21.5	6	3	650	8	0.789230769230769	90382,54602,9540,9544,9548,499232,342401,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627087-9527-202-subtree-replicated.fa	0	0	0	0	283	3	0.971731448763251	499232,9587,1309635
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116743710-207598-114-subtree-replicated.fa	0.00131406044678055	1	0	0	761	2	0.997371879106439	30611,402239
5.75	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114225252-314294-270-subtree-replicated.fa	0.0135869565217391	11.25	0	0	828	4	0.908212560386473	61851,1126382,9502,693712
11	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116743722-9604-61-subtree-replicated.fa	0.0615671641791045	49.5	37	1	804	2	0.980099502487562	30611,402239
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/118185706-13149-10-subtree-replicated.fa	0	0	0	0	307	3	0.820846905537459	90384,54600,9551
13.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116743803-9604-65-subtree-replicated.fa	0.0501595987232102	36.6666666666667	1	2	731	3	0.963064295485636	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/117627087-314293-374-subtree-replicated.fa	0	0	0	0	283	6	0.787985865724382	693712,9507,70928,90383,9490,9536
9.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116743824-9604-66-subtree-replicated.fa	0.0153508771929825	11.6666666666667	0	0	760	3	0.980263157894737	402239,122222,9502
9.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/11065798-9526-443-subtree-replicated.fa	0.0359378154653745	59.3333333333333	22.3333333333333	4	1651	3	0.829194427619624	867366,230833,13515
13	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116743760-9604-63-subtree-replicated.fa	0.0292397660818713	21.6666666666667	13	1	741	3	0.973009446693657	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/118480628-314295-416-subtree-replicated.fa	0	0	0	0	453	4	0.971302428256071	54602,60711,402244,9502
12.3333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/110628400-314293-265-subtree-replicated.fa	0.0749382716049383	121.4	54	2	1620	5	0.846296296296296	9538,867382,867377,9482,867366
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/119567641-9569-2-subtree-replicated.fa	0	0	0	0	599	2	0.989983305509182	54602,164648
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/119567661-30587-23-subtree-replicated.fa	0	0	0	0	599	3	0.998330550918197	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/119567651-9481-46-subtree-replicated.fa	0	0	0	0	599	3	0.998330550918197	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/119567641-314293-141-subtree-replicated.fa	0	0	0	0	587	7	0.931856899488927	9552,47177,9531,30608,36229,70825,70927
3.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/11967292-9443-1012-subtree-replicated.fa	0.00385551948051948	1.35714285714286	0	0	352	14	0.911931818181818	867333,182256,342401,9521,261736,412750,864581,236275,412751,100224,9580,81572,9482,54600
31.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/118480628-376913-385-subtree-replicated.fa	0.280085197018104	175.333333333333	173	1	626	6	0.873801916932907	989338,9590,1131379,198702,52231,70814
94.9333333333333	24	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/10945331-9526-829-subtree-replicated.fa	0.211624139327663	348.333333333333	0	0	1646	6	0.823815309842041	9561,70825,261741,224329,1194336,143354
61.3333333333333	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/115394431-9526-6-subtree-replicated.fa	0.0946481665014866	95.5	0	0	1009	4	0.722497522299306	61622,291259,9530,100937
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/1196470-314293-879-subtree-replicated.fa	0.00716332378223496	7.5	3	3	1047	4	0.870105062082139	9493,36225,36223,412752
42	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/114224873-9526-90-subtree-replicated.fa	0.29698007867022	126.513513513514	12	3	426	37	0.772300469483568	9478,30589,1309635,1309636,1309634,9447,9561,198627,70927,70825,30596,33548,9521,342401,100937,9488,37295,122246,402239,236272,34825,989338,543559,379532,224329,1194336,61621,30609,111174,34830,9465,9483,75566,75567,230653,9540,61851
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892572-314293-1176-subtree-replicated.fa	0	0	0	0	1013	3	0.914116485686081	54602,78454,9502
9	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12232080-9539-112-subtree-replicated.fa	0.0103591160220994	11.25	9	1	1086	4	0.983425414364641	61622,291259,9530,100937
102.4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892627-314293-1192-subtree-replicated.fa	0.254029936672424	196.111111111111	0	0	772	9	0.847150259067358	9470,61853,9586,9588,122246,402239,402244,9508,70927
46.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12382835-9527-363-subtree-replicated.fa	0.114309210526316	34.75	0	0	304	4	0.986842105263158	261741,224329,143354,9561
12	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892629-314295-130-subtree-replicated.fa	0.0106007067137809	6	0	0	566	8	0.853356890459364	101278,261734,31869,342401,70927,339999,47180,9538
37	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892530-9443-1709-subtree-replicated.fa	0.3304	413	282	2	1250	8	0.908	101278,261734,31869,342401,70927,339999,47180,9538
4	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12667295-9526-154-subtree-replicated.fa	0.0134310134310134	7.33333333333333	1.5	2	546	3	0.965201465201465	54602,78454,9502
3.33333333333333	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12667295-314294-154-subtree-replicated.fa	0.0218767990788716	12.6666666666667	2.5	4	579	3	0.913644214162349	54602,78454,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/124494615-9578-79-subtree-replicated.fa	0	0	0	0	489	6	0.875255623721881	554167,60711,402244,31869,54602,9502
176	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892623-314293-1191-subtree-replicated.fa	0.154708520179372	207	2	1	1338	6	0.93423019431988	29089,343908,9493,9544,9548,34828
100.333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892610-9443-1731-subtree-replicated.fa	0.174207893274041	223.857142857143	0	0	1285	7	0.941634241245136	9561,70927,261741,30601,224329,1194336,143354
10	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12699494-9526-191-subtree-replicated.fa	0.0351659237246161	23.6666666666667	7	1	673	3	0.976225854383358	13557,70928,255237
23	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12699488-376912-24-subtree-replicated.fa	0.021513353115727	14.5	3	1	674	2	0.98813056379822	30611,402239
124	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892575-9526-851-subtree-replicated.fa	0.307714083510262	434.8	0	0	1413	10	0.873319179051663	122222,9565,9508,70927,310932,170207,9460,752538,47177,100224
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/1276451-376913-224-subtree-replicated.fa	0.00775193798449612	1	0	0	129	3	0.937984496124031	13557,70928,255237
89	24	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/10945331-9443-0-subtree-replicated.fa	0.147857479202637	204.782608695652	2	3	1385	23	0.764620938628159	867377,9478,182256,693712,34828,70927,342807,36229,37295,36226,147650,143353,236272,9586,867363,78449,40843,9551,9542,54600,9552,9606,465717
89	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892589-314293-1183-subtree-replicated.fa	0.108890057864282	207	1	1	1901	3	0.933719095213046	54602,78454,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	6	0.963519313304721	29089,343908,9493,9544,9548,34828
165.625	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892557-314295-109-subtree-replicated.fa	0.34966631541974	663.666666666667	7	1	1898	3	0.956796628029505	54602,78454,9502
1	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12700638-9476-6-subtree-replicated.fa	0.00382096069868996	3.5	1	1	916	2	0.947598253275109	30611,402239
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13491328-9443-1843-subtree-replicated.fa	0	0	0	0	483	3	0.87991718426501	402239,122222,9502
11	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13569601-9526-364-subtree-replicated.fa	0.0666666666666667	19.3333333333333	0	0	290	3	0.982758620689655	402239,122222,9502
114.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12699001-9443-366-subtree-replicated.fa	0.0663194121477072	54.8461538461538	0	0	827	13	0.902055622732769	693712,34828,70814,342401,9507,70825,90382,9552,9470,290597,36223,864580,9495
2	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12698695-314293-1258-subtree-replicated.fa	0.00282087447108604	4	0	0	1418	2	0.925952045133992	81572,198627
4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13625451-9526-1012-subtree-replicated.fa	0.15	15	9	1	100	2	0.97	9557,9508
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	4	0.990196078431373	36225,36223,147649,198627
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	6	0.976116303219107	31869,30609,198627,9525,70928,66265
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	11	0.961538461538462	9561,9508,70927,78449,9541,40843,402888,170207,224329,1194336,143354
56.25	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13310114-30615-89-subtree-replicated.fa	0.0515503875968992	26.6	3	4	516	15	0.527131782945736	9544,9548,54601,54602,9552,499232,486960,342401,9556,9555,100937,36229,208091,371039,70825
94	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/131572792-376913-534-subtree-replicated.fa	0.109913793103448	102	0	0	928	8	0.817887931034483	30588,864580,9579,9495,9601,9606,170207,70927
45.8	23	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892561-376913-1173-subtree-replicated.fa	0.0791253381424707	175.5	21	1	2218	8	0.887285843101894	101278,261734,31869,342401,70927,339999,47180,9538
1.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/116634245-376913-194-subtree-replicated.fa	0.368866822429907	947.25	270.5	4	2568	8	0.744158878504673	9478,70825,70927,31869,1127763,9601,75567,9534
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13445853-9539-48-subtree-replicated.fa	0	0	0	0	859	9	0.90104772991851	30590,486960,9548,9552,37293,261741,310934,78454,548481
159.2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892584-314295-118-subtree-replicated.fa	0.109135802469136	294.666666666667	22	2	2700	3	0.94037037037037	402239,122222,9502
7.2	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13641074-314293-231-subtree-replicated.fa	0.0508241758241758	46.25	9.5	3	910	4	0.907692307692308	83281,61622,30609,57374
60	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655470-9527-93-subtree-replicated.fa	0.0412087912087912	30	0	0	728	4	0.973901098901099	61622,291259,9530,100937
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655468-314293-516-subtree-replicated.fa	0	0	0	0	975	3	0.980512820512821	402239,122222,9502
117.733333333333	18	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892631-9526-868-subtree-replicated.fa	0.201082474226804	390.1	8.5	3	1940	10	0.878350515463918	122222,9565,9508,70927,310932,170207,9460,752538,47177,100224
2	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892532-314293-1166-subtree-replicated.fa	0.00160527205136871	4.75	0	0	2959	4	0.986481919567421	9505,57175,43780,70927
12	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655468-314294-92-subtree-replicated.fa	0.00756143667296786	8	0	0	1058	3	0.998109640831758	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	3	0.966666666666667	54602,78454,9502
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12700638-9443-131-subtree-replicated.fa	0.636190291513154	729.074074074074	251	4	1146	27	0.834205933682374	867333,371039,9557,208091,867382,9508,70927,36227,143353,415757,412750,9495,261732,9587,66062,34825,9519,767357,52231,78449,9470,101278,261741,310934,9472,593543,61851
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	5	0.979166666666667	57175,261732,1126382,9502,693712
78.7	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/122892564-314295-111-subtree-replicated.fa	0.276305220883534	802.666666666667	359	2	2905	3	0.956626506024096	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	6	0.952380952380952	111173,30588,867363,9472,36231,198627
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	5	0.952380952380952	57175,261732,1126382,9502,693712
9	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14423150-9527-602-subtree-replicated.fa	0.316590563165906	69.3333333333333	43	2	219	3	0.986301369863014	402239,122222,9502
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655480-314293-519-subtree-replicated.fa	0.0363175675675676	32.25	42	1	888	4	0.914414414414414	61622,291259,9530,100937
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	176	8	0.931818181818182	261736,236275,9534,81572,261734,54601,33548,9521
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	10	0.7875	9587,47177,9531,36226,43780,52232,57378,129801,70825,70927
26.3333333333333	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655484-314293-520-subtree-replicated.fa	0.0689779703864211	63.6666666666667	6	3	923	3	0.743228602383532	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14486473-314293-667-subtree-replicated.fa	0.0829365079365079	17.4166666666667	19	1	210	12	0.942857142857143	182253,9510,292213,78452,43777,595220,9488,36227,864580,30601,379532,111173
100	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/125630781-314295-457-subtree-replicated.fa	0.106095383830655	277.333333333333	316	1	2614	3	0.998469778117827	402239,122222,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13991745-376913-136-subtree-replicated.fa	0	0	0	0	480	11	0.929166666666667	61853,693984,61621,9455,356666,60711,373033,70825,70927,70928,66265
15.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/150023804-314295-484-subtree-replicated.fa	0.151219512195122	31	0	0	205	2	1	30611,402239
11.0833333333333	19	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/124491060-314293-1239-subtree-replicated.fa	0.0283973758200562	60.6	8	4	2134	10	0.91377694470478	9447,30602,9521,9519,9601,9460,290597,43147,30598,43777
143.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14326400-376913-1160-subtree-replicated.fa	0.196519959058342	192	1	1	977	3	0.978505629477994	402239,122222,9502
172	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/13655472-314293-518-subtree-replicated.fa	0.0886172650878533	116	2	1	1309	3	0.934300993124523	402239,122222,9502
4.16666666666667	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/12700641-314293-170-subtree-replicated.fa	0.0102260495156082	9.5	4	3	929	22	0.56297093649085	36231,47180,342401,88029,9565,164648,30602,221704,1309634,9488,30586,78454,143353,61853,9587,61622,34825,9495,9601,9540,90385,78452
82.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14669150-9526-355-subtree-replicated.fa	0.173041044776119	92.75	0	0	536	8	0.91044776119403	101278,31869,52232,342401,70927,339999,47180,9538
29.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-2/14537832-9526-448-subtree-replicated.fa	0.0523835920177384	47.25	1.5	2	902	8	0.929046563192905	9552,81572,1194336,554167,198627,9525,70928,66265
