del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
4.14285714285714	15	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/100290437-9526-606-subtree.fa	0.100594530321046	84.6	4.5	2	841	5	0.856123662306778	9606,9600,9580,54131,9557
8	8	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/100290484-9526-608-subtree.fa	0.0266295707472178	16.75	2.33333333333333	3	629	4	0.92845786963434	9606,9600,9580,54131
14	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/110294815-207598-33-subtree.fa	0.195560253699789	92.5	0	0	473	2	0.951374207188161	9606,9598
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/109723017-314293-531-subtree.fa	0.0935483870967742	43.5	0	0	465	6	0.963440860215054	9531,9545,9541,9606,9544,54602
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/10442522-9462-14-subtree.fa	0.175686274509804	224	0	0	1275	3	0.996078431372549	135486,30609,9465
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11065801-9526-446-subtree.fa	0.185133239831697	68.8695652173913	0	0	372	23	0.92741935483871	9557,9545,9598,9572,9593,66062,43780,9600,9597,54133,61851,61853,9540,61618,61622,9551,54180,465719,61621,9541,9544,54602,9606
9	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/110611311-9506-17-subtree.fa	0.0244897959183674	30	0	0	1225	2	0.997551020408163	9510,9508
8	6	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/10945331-9577-88-subtree.fa	0.0257407713954643	44.4285714285714	1	8	1726	7	0.860370799536501	9579,9580,9588,9587,9589,81572,9590
3	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11065802-314293-442-subtree.fa	0.494416873449131	398.5	19	1	806	24	0.923076923076923	9557,9545,9598,9572,9593,66062,43780,9600,9597,54133,61851,61853,9540,61618,61622,9551,54180,465719,61621,9541,9544,9510,54602,9606
1	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11095530-376911-40-subtree.fa	0.0327777777777778	5.9	0	0	180	10	0.566666666666667	13514,9447,31869,34828,34829,554167,30601,859983,1215604,122223
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11065802-314295-352-subtree.fa	0	0	0	0	224	2	0.986607142857143	9593,9606
2.33333333333333	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/112418424-376912-42-subtree.fa	0.0689935064935065	42.5	0	0	616	2	0.975649350649351	9477,9478
3	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/112443169-314293-272-subtree.fa	0.313568010936432	262.142857142857	1	1	836	7	0.919856459330144	9521,9606,57176,37293,57175,43147,9483
10.8333333333333	77	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/10945331-9443-0-subtree.fa	0.358272810752149	780.318181818182	2	20	2178	22	0.573002754820937	30589,9580,9587,9589,29089,33548,54133,88029,30588,30591,9515,198627,9519,54601,9523,9483,9521,9509,9534,9505,9557,9541
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11275634-542827-6-subtree.fa	0.0010482180293501	0.333333333333333	0	0	318	3	0.99685534591195	66062,61622,61621
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11065798-314295-348-subtree.fa	0	0	0	0	819	2	0.997557997557998	9593,9606
10.4285714285714	10	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11275634-9526-445-subtree.fa	0.243325242718447	100.25	0	0	412	20	0.885922330097087	9557,9545,9598,9572,43780,9600,9597,54133,61851,61853,9540,61618,9551,54180,465719,9541,9544,54602,9606,9593
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/112418403-9443-660-subtree.fa	0.00366032210834553	2.5	0	0	683	2	1	9465,30609
46	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/112443169-9528-109-subtree.fa	0.140050377833753	111.2	0	0	794	5	0.977329974811083	9531,9544,9541,60711,9555
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224815-9527-247-subtree.fa	0.0293040293040293	8	0	0	273	2	0.985347985347985	263448,36228
2	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11065798-9526-443-subtree.fa	0.0719972005948736	117.571428571429	2	1	1633	7	0.941824862216779	9598,9593,9600,9597,61851,61853,9606
1	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114223843-122245-2-subtree.fa	0.00221631205673759	1.25	1	1	564	4	0.865248226950355	402239,402244,122246,132108
7.9	28	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/10945331-9526-829-subtree.fa	0.161971376998453	314.0625	3.5	24	1939	16	0.619391438886024	29089,9600,9601,9579,9580,9588,9587,9589,81572,9606,9598,9597,9545,9593,9590,9541
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224976-9443-1214-subtree.fa	0.0182481751824818	2.5	0	0	137	2	0.956204379562044	100224,9538
76	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224808-314293-572-subtree.fa	0.195195195195195	130	0	0	666	4	0.947447447447447	36224,36228,36223,9535
7	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224851-376913-641-subtree.fa	0.00704934541792548	4.66666666666667	0	0	662	3	0.984894259818731	100487,36228,9535
2	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225005-376913-653-subtree.fa	0.00289017341040462	2	0	0	692	3	0.971098265895954	100224,9538,9534
5	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225014-9528-266-subtree.fa	0.0463728191000918	33.6666666666667	0	0	726	3	0.977961432506887	100224,9538,9534
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/110628400-314293-265-subtree.fa	0.0368156073001888	58.5	0	0	1589	8	0.726242920075519	9600,9598,9483,9541,9606,9544,9534,9542
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225035-9528-267-subtree.fa	0.00133868808567604	0.333333333333333	0	0	249	3	0.991967871485944	36231,100224,54135
6.625	9	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224988-314293-575-subtree.fa	0.080596413459601	57.1428571428571	2	1	709	7	0.829337094499295	36231,36224,263448,100487,36223,36228,9535
9.33333333333333	11	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224906-9533-17-subtree.fa	0.0567196531791908	39.25	1	1	692	4	0.695086705202312	100487,36223,9535,36228
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225057-314293-577-subtree.fa	0	0	0	0	164	2	1	36228,36223
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225164-9528-273-subtree.fa	0.00150829562594268	0.333333333333333	0	0	221	3	0.986425339366516	100487,9535,9538
34.4	48	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224873-9533-15-subtree.fa	0.342386384211479	270.142857142857	9.75	6	789	7	0.531051964512041	36223,36224,100224,100487,9535,263448,36228
6	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225018-9528-165-subtree.fa	0.0667903525046382	46.2857142857143	3	1	693	7	0.922077922077922	100487,36231,36228,36224,263448,36223,9535
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225202-314293-581-subtree.fa	0	0	0	0	236	2	0.991525423728814	36223,36224
6.5	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224907-9533-169-subtree.fa	0.00641975308641975	4.33333333333333	0	0	675	3	0.979259259259259	263448,36228,100487
45	13	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225046-9527-188-subtree.fa	0.126503686457121	108.666666666667	1	1	859	9	0.871944121071013	100487,263448,9538,36231,9534,36228,100224,36224,54135
2.5	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224928-376913-650-subtree.fa	0.00383141762452107	2.33333333333333	0	0	609	3	0.958949096880131	9538,9534,100224
3	4	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225203-9533-45-subtree.fa	0.0063437139561707	3.66666666666667	0	0	578	3	0.98961937716263	263448,100487,36224
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225239-9528-269-subtree.fa	0.00231481481481482	0.5	0	0	216	2	0.990740740740741	100224,9538
2	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225125-9527-251-subtree.fa	0.0227272727272727	6	0	0	264	2	0.977272727272727	100487,36228
2.33333333333333	6	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225222-314293-583-subtree.fa	0.0690834473324213	50.5	0	0	731	8	0.87688098495212	9538,263448,9535,100487,36223,36228,36224,36231
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225217-314294-172-subtree.fa	0.00177304964539007	0.5	0	0	282	2	1	9535,36223
1	2	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225256-376913-585-subtree.fa	0.00473484848484848	1.25	0	0	264	4	0.973484848484849	36224,263448,36223,36228
5	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225181-9528-169-subtree.fa	0.00823045267489712	6	0	0	729	2	0.986282578875171	9535,36223
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225038-314294-268-subtree.fa	0.00529100529100529	3.33333333333333	5	1	630	3	0.990476190476191	9534,9538,100224
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225264-9533-172-subtree.fa	0	0	0	0	277	2	0.992779783393502	36228,9535
10	6	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225232-9527-174-subtree.fa	0.0382848392036753	25	6	3	653	5	0.695252679938744	36224,36228,36223,100487,263448
2.33333333333333	6	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225100-9533-22-subtree.fa	0.0910037484381507	62.4285714285714	3.66666666666667	5	686	7	0.870262390670554	100224,36224,36228,36223,9535,100487,263448
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/115606173-9479-108-subtree.fa	0.000628140703517588	0.125	0	0	199	8	0.874371859296482	9490,9491,78454,9487,9495,9483,57374,9505
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/115371785-9526-1000-subtree.fa	0	0	0	0	270	3	0.918518518518519	9556,9544,9545
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743665-9592-49-subtree.fa	0.0343980343980344	28	0	0	814	2	0.995085995085995	9593,499232
8.25	4	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225210-9528-274-subtree.fa	0.0137517630465444	9.75	1	2	709	4	0.932299012693935	9534,36231,100487,54135
2	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/115606173-314293-108-subtree.fa	0.0700934579439252	15	0	0	214	2	0.953271028037383	9580,9534
27.7	28	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11320860-9498-292-subtree.fa	0.0743971267316573	290	0	0	3898	2	0.913801949717804	9483,9515
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1147587-9539-76-subtree.fa	0.00459066564651875	6	0	0	1307	2	0.985462892119357	9548,9541
7	8	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114225252-314294-270-subtree.fa	0.0162892332141438	13.6666666666667	1	1	839	3	0.862932061978546	9538,9534,100224
2	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743671-9604-57-subtree.fa	0.00129032258064516	1	0	0	775	2	0.971612903225806	9601,9597
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743647-9592-48-subtree.fa	0.062421185372005	49.5	0	0	793	2	0.997477931904161	9593,499232
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116294930-9526-465-subtree.fa	0	0	0	0	531	2	0.941619585687382	9551,9606
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743760-9604-63-subtree.fa	0.0179045092838196	13.5	1	1	754	4	0.969496021220159	9593,499232,9601,9597
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743710-207598-114-subtree.fa	0.0432955023118958	34.3333333333333	2	2	793	3	0.992433795712484	9593,499232,9597
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1174280-314295-217-subtree.fa	0.117102396514161	53.75	6	1	459	4	0.873638344226579	9593,9600,9580,9606
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117395287-9479-401-subtree.fa	0	0	0	0	270	2	0.974074074074074	9521,9507
3.25	4	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743803-9604-65-subtree.fa	0.0374832663989291	28	5	3	747	4	0.945113788487282	9593,499232,9601,9597
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627038-9445-24-subtree.fa	0	0	0	0	292	3	0.98972602739726	13515,9447,9455
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743824-9604-66-subtree.fa	0.0336294416243655	26.5	1	1	788	4	0.975888324873096	9593,499232,9601,9597
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627067-9445-25-subtree.fa	0	0	0	0	244	3	0.954918032786885	13515,9447,9455
15.3333333333333	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743722-9604-61-subtree.fa	0.0509708737864078	42	1	1	824	3	0.968446601941748	9593,9601,9597
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627056-9443-23-subtree.fa	0	0	0	0	292	5	0.928082191780822	9521,9487,9507,202457,30591
51.5	8	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/115394431-9526-6-subtree.fa	0.424365942028986	937	144.666666666667	3	2208	6	0.851449275362319	9555,9545,9606,9593,9544,9541
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627087-9527-202-subtree.fa	0	0	0	0	283	6	0.96113074204947	54133,36225,9538,9544,9557,9561
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/118185706-13149-10-subtree.fa	0	0	0	0	307	7	0.778501628664495	30608,122231,143283,343908,143353,143351,236274
59.4054054054054	66	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/114224873-9526-90-subtree.fa	0.690689844178216	980.088888888889	24.6	16	1419	45	0.536997885835095	36229,9606,9561,9556,9531,263448,9538,100224,36228,54135,100487,9535,36224,36223,9544,9540,9551,9546,9541,9542,9545,9548,54601,78449,9555,9598,54602,54600,9534,60711,61853,61852,593543,9568,9597,9593,255237,9565,36231,54133,43780,122765,54137,33548,9600
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627056-9527-201-subtree.fa	0	0	0	0	292	6	0.979452054794521	54133,36225,9538,9544,9557,9561
5.66666666666667	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11320860-9520-57-subtree.fa	0.00261563876651982	9.5	0	0	3632	2	0.988986784140969	9521,66265
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116743634-9592-47-subtree.fa	0.160608622147084	190	0	0	1183	2	0.995773457311919	9593,499232
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/117627087-314293-374-subtree.fa	0	0	0	0	283	5	0.904593639575972	9521,9487,9507,202457,30591
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/118480628-314295-416-subtree.fa	0	0	0	0	453	7	0.973509933774834	9606,9598,9597,9593,9600,61852,9590
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/119567641-9569-2-subtree.fa	0	0	0	0	599	3	0.991652754590985	88029,122765,54181
1	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/118480628-376913-385-subtree.fa	0.225883652430044	153.375	0	0	679	8	0.893961708394698	33548,9555,9493,78454,230833,9478,9521,9544
2.33333333333333	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/11967292-9443-1012-subtree.fa	0.242088607594937	114.75	4	1	474	24	0.888185654008439	9557,9545,9598,9572,66062,43780,9600,9597,54133,61851,61853,9540,61618,61622,9551,54180,465719,61621,9541,9544,9510,54602,9606,9593
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1196470-314293-879-subtree.fa	0.0137701804368471	14.5	3	1	1053	4	0.924976258309592	9606,9483,36231,9541
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892544-314295-105-subtree.fa	0.174573055028463	92	0	0	527	2	0.996204933586338	9593,9587
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/119567651-9481-46-subtree.fa	0	0	0	0	599	3	0.994991652754591	9483,52231,9493
56	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/119567641-314293-141-subtree.fa	0.121313299944352	72.6666666666667	0	0	599	6	0.878130217028381	9495,9487,30586,37588,9505,9490
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/119567661-30587-23-subtree.fa	0	0	0	0	599	3	0.996661101836394	57374,30588,58710
6.5	15	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/116634245-376913-194-subtree.fa	0.337138389366693	862.4	5.2	6	2558	5	0.834636434714621	9514,61853,54133,61622,9551
54.5555555555556	12	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892530-9443-1709-subtree.fa	0.218049666868565	360	2.5	2	1651	5	0.802543912780133	9593,9597,9587,9600,9598
72	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12232080-9539-112-subtree.fa	0.193534166054372	263.4	9	1	1361	5	0.980161645848641	9544,9551,9540,9545,9541
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892577-314293-1178-subtree.fa	0.139107611548556	53	0	0	381	2	0.986876640419947	9597,9587
43	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892572-314295-113-subtree.fa	0.193198804185351	258.5	0	0	1338	2	0.922272047832586	9587,9606
22	10	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12002704-9526-361-subtree.fa	0.154591836734694	151.5	0	0	980	2	0.925510204081633	9548,9606
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892582-9526-854-subtree.fa	0.0424242424242424	14	0	0	330	2	0.990909090909091	9587,9600
27.4705882352941	67	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/100290529-376913-53-subtree.fa	0.35515453486019	458.504504504504	2.5	14	1291	111	0.657629744384198	9580,54131,9606,9556,27679,54135,75569,9530,9535,36224,100224,36225,9534,60711,33548,9572,9538,75566,9540,78449,9541,9542,90383,9544,9545,54600,90385,867378,54601,9546,54602,40843,9568,9561,100488,43780,9555,9557,100937,78452,78451,693712,54133,310352,88029,867382,9565,222416,465717,54180,867383,54181,61618,9579,61853,9588,29089,61852,9586,9590,9593,9597,9598,9600,30594,342807,9495,57375,52231,9483,867363,57378,9493,57374,30588,52232,30590,9502,30589,121123,30591,292213,37293,9505,30596,70825,9514,9516,37295,174599,280163,658221,37588,9487,43778,9491,78454,356666,30586,9488,9490,9521,867332,867333,202457,230833,9523,70814,30598,43777,9477
39	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892579-314293-1179-subtree.fa	0.0350404312668464	26	0	0	742	2	0.91644204851752	9509,9587
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892532-314293-1166-subtree.fa	0.0020249746878164	6	3	1	2963	4	0.979750253121836	9483,27679,37293,9521
40	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892572-314293-1176-subtree.fa	0.107585373224539	118.666666666667	0	0	1103	3	0.872166817769719	78454,9509,9606
67.4	5	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892610-9443-1731-subtree.fa	0.265845070422535	453	12	1	1704	7	0.908450704225352	9593,78454,9597,9587,9600,9598,9606
164.692307692308	13	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892557-314295-109-subtree.fa	0.299479166666667	881.666666666667	8.8	6	2944	3	0.886888586956522	9606,9587,9600
108.666666666667	7	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892589-314293-1183-subtree.fa	0.132039753904401	279	1	1	2113	3	0.872219592995741	78454,9509,9519
79	7	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892627-314293-1192-subtree.fa	0.316299559471366	359	103	1	1135	8	0.86079295154185	9593,78454,9597,9509,9587,9600,9598,9606
5	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892629-314295-130-subtree.fa	0.274949494949495	272.2	0	0	990	5	0.957575757575758	9593,9597,9587,9600,9598
108.833333333333	15	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892575-9526-851-subtree.fa	0.353408701610141	736.857142857143	0	0	2085	7	0.868585131894484	9593,9597,9587,9557,9600,9598,9606
27	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12382835-9527-363-subtree.fa	0.218058968058968	88.75	0	0	407	4	0.977886977886978	88029,9544,9557,9548
105.714285714286	18	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892623-314293-1191-subtree.fa	0.343917112299465	771.75	0	0	2244	4	0.882352941176471	9606,78454,9587,9598
25.4545454545455	24	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892612-9526-862-subtree.fa	0.0815716911764706	177.5	0	0	2176	2	0.858915441176471	9587,9600
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/124494615-9578-79-subtree.fa	0.183937007874016	116.8	1	5	635	5	0.803149606299213	9579,9587,9588,9589,9580
85.4545454545455	29	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892561-376913-1173-subtree.fa	0.248234463276836	703	139	1	2832	4	0.815677966101695	9597,9587,9600,9598
102.1	23	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892631-9526-868-subtree.fa	0.300638044771277	794.285714285714	8.625	9	2642	7	0.763058289174868	9593,9597,9587,9557,9600,9598,9606
11.4285714285714	17	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/126046463-54136-220-subtree.fa	0.0818330605564648	50	0	0	611	2	0.810147299509002	164650,164651
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/125634291-9604-140-subtree.fa	0	0	0	0	655	2	0.984732824427481	9593,9597
71.8571428571429	17	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892564-314295-111-subtree.fa	0.177176283957962	595.666666666667	1.5	2	3362	3	0.877453896490184	9597,9587,9598
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1263084-376913-861-subtree.fa	0.232213438735178	235	0	0	1012	2	0.968379446640316	36229,9606
171	18	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892584-314295-118-subtree.fa	0.283895328415876	1077.66666666667	58	3	3796	3	0.889093782929399	9597,9587,9600
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1263086-376913-863-subtree.fa	0.201754385964912	46	0	0	228	2	0.973684210526316	36229,9606
102.4	31	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892652-376913-1196-subtree.fa	0.236162790697674	812.4	57.3333333333333	6	3440	5	0.768313953488372	9593,9597,9587,9600,9598
3	3	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12667295-314294-154-subtree.fa	0.0157068062827225	9	2.5	4	573	3	0.895287958115183	9536,9544,9557
3.5	4	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12667295-9526-154-subtree.fa	0.016969696969697	9.33333333333333	2.33333333333333	3	550	3	0.947272727272727	9536,9544,9557
3.83333333333333	20	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699135-376913-1283-subtree.fa	0.0287081339712919	24	0	0	836	2	0.802631578947368	9477,9606
6	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699001-9526-894-subtree.fa	0.0295454545454545	39	0	0	1320	2	0.979545454545454	9544,9606
2	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699363-376912-23-subtree.fa	0.0223214285714286	15	0	0	672	2	0.991071428571429	9477,9478
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12698695-314293-1258-subtree.fa	0.00169851380042463	2.4	0	0	1413	5	0.952583156404813	9598,9600,9483,9544,9606
6	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699001-9443-366-subtree.fa	0.212653105861767	243.0625	0	0	1143	16	0.83989501312336	9447,9508,9544,29089,9495,9606,9598,9593,9600,9490,30611,9514,31869,34825,9470,30608
75.8666666666667	39	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/122892538-9526-841-subtree.fa	0.248447847682119	1200.5	51.5	4	4832	4	0.825538079470199	9597,9587,9600,9598
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12700556-9526-895-subtree.fa	0	0	0	0	204	2	0.990196078431373	9544,9606
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699494-9526-191-subtree.fa	0.0122222222222222	8.25	0	0	675	8	0.965925925925926	9544,29089,9606,36224,9579,9580,9588,9598
12.4444444444444	27	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/124491060-314293-1239-subtree.fa	0.0463691026827012	100.25	7.5	6	2162	16	0.861239592969473	9606,9593,9597,9600,61852,9545,9555,54600,9541,9544,9540,9538,33548,78454,9519,9523
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699488-376912-24-subtree.fa	0.0240904621435595	16.3333333333333	0	0	678	3	0.97787610619469	9477,662464,9478
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12698701-9526-943-subtree.fa	0	0	0	0	1530	4	0.983006535947712	9600,9544,9598,9606
0	0	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/12699619-9577-74-subtree.fa	0.118510158013544	52.5	0	0	443	2	0.993227990970655	9579,29089
3	1	/home/hannesh/glob/git/phylo-primates-sim/data/alignments/1276451-376913-224-subtree.fa	0.246973365617433	43.7142857142857	0	0	177	7	0.870056497175141	9598,33548,9514,9544,9478,30588,9606
