del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/117627056-9527-201-subtree-replicated.fa	0	0	0	0	292	6	0.979452054794521	867332,70927,9551,30611,9530,9487
10.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/1174280-314295-217-subtree-replicated.fa	0.0089058524173028	3.5	0	0	393	6	0.674300254452926	57378,9488,36228,9546,1309638,1309632
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116743710-207598-114-subtree-replicated.fa	0.000657894736842105	0.5	0	0	760	2	0.998684210526316	1309630,70825
1.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/114225252-314294-270-subtree-replicated.fa	0.0036231884057971	3	1	1	828	5	0.905797101449275	9541,310932,9507,867332,208091
15.8	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/114225046-9527-188-subtree-replicated.fa	0.0384841363102233	32.75	2.5	2	851	8	0.91304347826087	13514,13515,859983,30598,595220,662464,70927,164648
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/118185706-13149-10-subtree-replicated.fa	0	0	0	0	307	5	0.788273615635179	90384,54600,9551,9542,90383
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/117627087-314293-374-subtree-replicated.fa	0	0	0	0	283	5	0.795053003533569	122223,9468,310932,9586,9534
19	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116743722-9604-61-subtree-replicated.fa	0.106735159817352	93.5	37	2	876	2	0.982876712328767	373033,9556
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/117627087-9527-202-subtree-replicated.fa	0	0	0	0	283	6	0.975265017667845	867332,70927,9551,30611,9530,9487
15	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/110628400-314293-265-subtree-replicated.fa	0.0027281746031746	4.125	0	0	1512	8	0.833333333333333	9505,9521,9572,54602,593543,9463,29089,30608
38.1818181818182	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/114224873-9526-90-subtree-replicated.fa	0.254754754754755	94.2592592592593	2.66666666666667	3	370	27	0.756756756756757	867377,693712,43147,9561,9478,66062,36227,36228,402239,9530,43778,9516,9515,9514,47177,261734,989338,61853,30609,465717,30602,1309634,1309638,9600,554167,78449,9542
12	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116743760-9604-63-subtree-replicated.fa	0.0241317095173658	17.8333333333333	1	1	739	6	0.972936400541272	693984,9508,593543,70825,121123,30589
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/119567651-9481-46-subtree-replicated.fa	0	0	0	0	599	5	0.996661101836394	9541,310932,9507,867332,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/119567641-9569-2-subtree-replicated.fa	0	0	0	0	599	2	0.993322203672788	261739,60711
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/119567661-30587-23-subtree-replicated.fa	0	0	0	0	599	5	0.998330550918197	90384,54600,9551,9542,90383
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116743824-9604-66-subtree-replicated.fa	0.0026246719160105	2	0	0	762	6	0.980314960629921	693984,9508,593543,70825,121123,30589
100	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/119567641-314293-141-subtree-replicated.fa	0.0814877910278251	47.8333333333333	0	0	587	6	0.938671209540034	261736,70927,9525,859983,78454,9515
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/118480628-376913-385-subtree-replicated.fa	0.0891089108910891	45	52	1	505	7	0.845544554455446	9598,83281,9586,9540,9546,261741,221704
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/118480628-314295-416-subtree-replicated.fa	0	0	0	0	453	12	0.969094922737307	9472,43147,70825,198627,121123,30589,81572,9510,30601,111173,9491,9536
2.33333333333333	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116743803-9604-65-subtree-replicated.fa	0.00938644688644689	6.83333333333333	2.5	2	728	6	0.960164835164835	693984,9508,593543,70825,121123,30589
117.25	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/11065798-9526-443-subtree-replicated.fa	0.123215367309855	203.428571428571	22.3333333333333	4	1651	7	0.834645669291339	30601,9460,9488,356665,100487,70927,9525
123.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/115394431-9526-6-subtree-replicated.fa	0.0734653465346535	74.2	1	1	1010	5	0.696039603960396	208091,70927,9590,9516,9598
37.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12382835-9527-363-subtree-replicated.fa	0.190789473684211	58	0	0	304	6	0.970394736842105	554167,30601,129801,9510,143354,9561
229.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892629-314295-130-subtree-replicated.fa	0.283745583038869	160.6	0	0	566	5	0.874558303886926	9519,867382,9532,70927,9525
112.307692307692	26	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/10945331-9526-829-subtree-replicated.fa	0.151369446135119	248.7	1	2	1643	10	0.792452830188679	43147,54131,9572,261741,61853,9586,9588,122246,402239,402244
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/11967292-9443-1012-subtree-replicated.fa	0.278921568627451	142.25	40.5	3	510	20	0.92156862745098	261736,867333,230833,9557,208091,9521,662464,33548,9588,693984,143351,465717,867382,75566,57375,402888,90381,9551,9538,9601
22	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/1196470-314293-879-subtree-replicated.fa	0.0141570141570142	14.6666666666667	0	0	1036	3	0.862934362934363	339999,147649,236274
72	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12232080-9539-112-subtree-replicated.fa	0.211142322097378	225.5	0	0	1068	2	0.993445692883895	57375,989338
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/124494615-9578-79-subtree-replicated.fa	0.0105846774193548	5.25	7	1	496	4	0.88508064516129	693984,263448,402239,75566
78.75	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892572-314293-1176-subtree-replicated.fa	0.13135509396637	132.8	0	0	1011	5	0.925816023738872	9541,310932,9507,867332,208091
82.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892627-314293-1192-subtree-replicated.fa	0.0493350493350493	38.3333333333333	0	0	777	12	0.813384813384813	30602,43777,554167,83281,255237,75569,58710,122246,1309636,224329,70927,9525
156.166666666667	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892530-9443-1709-subtree-replicated.fa	0.391346153846154	488.4	55.5	2	1248	5	0.921474358974359	9519,867382,9532,70927,9525
103.8	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892623-314293-1191-subtree-replicated.fa	0.2003861003861	259.5	0	0	1295	2	0.959073359073359	867332,208091
3	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12667295-9526-154-subtree-replicated.fa	0.0109689213893967	6	4	1	547	5	0.956124314442413	9541,310932,9507,867332,208091
230.333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892610-9443-1731-subtree-replicated.fa	0.234630350194553	301.5	108	1	1285	8	0.949416342412451	9493,379532,1309634,1309638,1309637,1309632,70927,9525
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12667295-314294-154-subtree-replicated.fa	0.00633802816901408	3.6	4	1	568	5	0.929577464788732	9541,310932,9507,867332,208091
110.833333333333	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/10945331-9443-0-subtree-replicated.fa	0.247865412445731	342.55	0	0	1382	20	0.781476121562952	1309630,9525,34827,261736,54133,342401,13515,261741,9538,371039,81572,30609,261732,9532,9530,356666,290597,867366,9534,36225
13	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12699488-376912-24-subtree-replicated.fa	0.00949554896142433	6.4	0	0	674	5	0.980712166172107	9541,9507,261739,60711,208091
4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12699494-9526-191-subtree-replicated.fa	0.015707917639567	10.5714285714286	7	1	673	7	0.976225854383358	9541,379532,989338,9532,9490,122246,30590
259.222222222222	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892575-9526-851-subtree-replicated.fa	0.259445019898599	366.076923076923	0	0	1411	13	0.851169383416017	27679,66265,70927,9525,402239,143283,9580,9510,379532,9493,1309634,1309638,1309637
8	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/1276451-376913-224-subtree-replicated.fa	0.00689061154177433	0.888888888888889	0	0	129	9	0.906976744186046	402888,61852,261739,255237,9488,460675,100487,9447,221704
96.5555555555556	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892557-314295-109-subtree-replicated.fa	0.130646871686108	246.4	1.5	3	1886	5	0.928950159066808	9541,310932,9507,867332,208091
98.2857142857143	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892589-314293-1183-subtree-replicated.fa	0.0865263157894737	164.4	0	0	1900	5	0.918947368421053	9541,310932,9507,867332,208091
4.25	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/116634245-376913-194-subtree-replicated.fa	0.213692256563642	428.666666666667	126.25	5	2006	6	0.678464606181456	83281,100487,198702,261741,70927,9525
10	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13625451-9526-1012-subtree-replicated.fa	0.05	5	0	0	100	4	0.94	9508,89672,75569,9555
26.75	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12700638-9476-6-subtree-replicated.fa	0.0344226579520697	31.6	1	5	918	5	0.918300653594771	9541,9507,261739,60711,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	10	0.954935622317597	122223,9557,70927,9525,182253,1309628,57377,255237,356665,13515
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	2	0.995424836601307	867332,208091
8	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13569601-9526-364-subtree-replicated.fa	0.0162037037037037	4.66666666666667	0	0	288	6	0.975694444444444	57378,9488,36228,9546,1309638,1309632
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	9	0.948717948717949	70814,54131,182256,9502,57377,767357,379532,83281,9546
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12700638-9443-131-subtree-replicated.fa	0.168803418803419	87.7777777777778	43.3333333333333	4	520	9	0.571153846153846	111173,412752,88029,9551,9542,13515,78452,54131,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	6	0.973001038421599	767357,47177,9460,43778,36225,1309638
121	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12699001-9443-366-subtree-replicated.fa	0.0471584038694075	39	0	0	827	14	0.896009673518742	867334,37293,1309636,9530,100224,412750,9589,30611,9483,9544,90383,78449,34829,1309637
72	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655470-9527-93-subtree-replicated.fa	0.0486486486486487	36	0	0	740	2	0.991891891891892	989338,57375
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/12698695-314293-1258-subtree-replicated.fa	0.00235737859500236	3.33333333333333	2	2	1414	6	0.876237623762376	693984,263448,402239,37588,9488,75566
28.6	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13310114-30615-89-subtree-replicated.fa	0.0587012156110045	30.5833333333333	0	0	521	12	0.508637236084453	13515,1309634,1309638,1309637,9538,88029,867382,222416,465717,9478,662464,70927
3	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13641074-314293-231-subtree-replicated.fa	0.0159271899886234	14	2.66666666666667	4	879	2	0.963594994311718	867332,208091
176.764705882353	19	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892631-9526-868-subtree-replicated.fa	0.302055013593475	581.153846153846	6.5	2	1924	13	0.889293139293139	27679,66265,70927,9525,402239,143283,9580,9510,379532,9493,1309634,1309638,1309637
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13445853-9539-48-subtree-replicated.fa	0	0	0	0	858	7	0.914918414918415	9590,61851,43778,9606,52231,9495,30590
20	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655480-314293-519-subtree-replicated.fa	0.0332225913621262	30	0	0	903	2	0.924695459579181	57375,989338
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655484-9528-96-subtree-replicated.fa	0.1064453125	109	54.5	2	1024	2	0.9990234375	867332,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	2	0.977083333333333	666519,143354
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	5	0.972222222222222	9541,310932,9507,867332,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	5	0.968253968253968	9541,310932,9507,867332,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	4	0.952380952380952	9588,9490,222416,867382
39.1428571428571	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892584-314295-118-subtree-replicated.fa	0.0698884758364312	188	6.5	2	2690	5	0.929368029739777	9541,310932,9507,867332,208091
270	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/131572792-376913-534-subtree-replicated.fa	0.0524788110995007	50.2222222222222	29	1	957	9	0.80355276907001	9540,58710,460675,60711,1131379,30609,89672,221704,9557
12	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655468-314294-92-subtree-replicated.fa	0.00453686200378072	4.8	0	0	1058	5	0.999054820415879	9541,310932,9507,867332,208091
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655468-314293-516-subtree-replicated.fa	0.018436873747495	18.4	23	1	998	5	0.982965931863727	9541,310932,9507,867332,208091
77	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14423150-9527-602-subtree-replicated.fa	0.17420814479638	38.5	0	0	221	2	0.995475113122172	9525,261734
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/125630781-314295-457-subtree-replicated.fa	0	0	0	0	2298	6	0.997824194952132	57378,9488,36228,9546,1309638,1309632
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14486473-314293-667-subtree-replicated.fa	0.217801047120419	41.6	0	0	191	10	0.942408376963351	13557,486960,261736,182253,9590,261732,9514,9597,1215604,310932
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	8	0.791666666666667	9601,61852,61851,100487,70825,198627,121123,30589
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13991745-376913-136-subtree-replicated.fa	0.145973154362416	87	116	1	596	4	0.937919463087248	9523,9502,13515,9532
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	176	16	0.909090909090909	202457,78452,1309632,662464,182253,121123,61853,9589,9534,36226,100487,36228,263448,9598,9544,34829
21.8571428571429	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13655484-314293-520-subtree-replicated.fa	0.110970464135021	105.2	9.5	6	948	5	0.75	9541,310932,9507,867332,208091
96.375	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892564-314295-111-subtree-replicated.fa	0.11066398390342	322.142857142857	15	1	2911	7	0.923737547234627	54602,9552,859983,1215604,9478,662464,70927
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/150023804-314295-484-subtree-replicated.fa	0.146341463414634	30	22.5	2	205	3	0.985365853658537	9447,54131,61852
108.666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/14669150-9526-355-subtree-replicated.fa	0.353397538790797	188.714285714286	0	0	534	7	0.932584269662921	70814,54131,9525,182253,9546,9588,111173
74	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/13650000-314293-515-subtree-replicated.fa	0.154907161803714	175.2	80	1	1131	5	0.843501326259947	867334,9556,499232,9544,9516
2	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-5/122892532-314293-1166-subtree-replicated.fa	0.00202429149797571	6	3	2	2964	7	0.987179487179487	9551,13515,291259,37588,290597,9447,221704
